task,worker,answer
26444,121,3
26444,281,3
26444,1519,3
26444,737,3
26444,676,3
26444,1456,3
26444,1148,3
26444,1144,3
26444,1679,1
26444,1244,3
26444,627,3
26444,1140,3
26444,405,3
26444,995,3
26444,1832,0
26444,1549,3
26444,1375,3
26444,1752,3
26444,1659,3
26444,166,3
26444,725,3
26444,784,3
26444,1641,4
26444,781,3
26444,1328,3
26444,906,3
26444,881,3
26444,1453,3
26444,190,3
26444,526,3
26444,934,3
26444,716,3
26444,1845,3
26444,464,3
26444,883,3
26444,32,3
26444,1563,3
26444,733,3
26444,1932,3
26444,305,3
26444,172,3
26444,466,3
26444,503,3
26444,1329,3
26444,1070,3
26444,548,3
26444,367,3
26444,245,3
26444,37,3
26444,1705,3
26444,396,3
26444,861,3
26444,70,3
26444,1571,3
26444,719,3
26444,26,3
26444,821,3
26444,268,3
26444,74,1
26444,1923,3
26444,1159,3
26444,1586,3
26444,941,3
26444,271,3
26444,211,3
26444,569,3
26444,922,3
26444,1939,3
26444,1918,3
26444,1373,3
26444,1241,3
26444,1322,3
26444,631,3
26444,1855,3
26444,762,3
26444,1637,3
26444,925,3
26444,955,3
26444,1565,3
26444,0,3
26444,31,3
26444,320,3
26444,1036,3
26444,795,3
26444,1374,3
26444,1386,3
26444,16,3
26444,241,3
26444,1189,3
26444,1523,3
26444,1364,3
26444,394,3
26444,957,3
26444,731,3
26444,804,3
26444,1446,3
26444,419,3
26444,664,3
26444,911,3
26444,797,3
26444,1862,3
26444,1257,3
26444,1672,3
26444,1389,3
26444,515,3
26444,622,3
26444,231,3
26444,355,3
26444,17,3
26445,929,0
26445,502,0
26445,1662,0
26445,245,0
26445,1806,0
26445,1257,0
26445,1860,0
26445,767,0
26445,1542,0
26445,250,0
26445,883,0
26445,248,0
26445,1279,0
26445,1456,0
26445,1077,0
26445,612,0
26445,973,0
26445,733,0
26445,403,0
26445,1392,0
26445,960,1
26445,130,4
26445,744,0
26445,1590,0
26445,1012,0
26445,1880,0
26445,352,0
26445,1483,0
26445,222,0
26445,1791,2
26445,1053,0
26445,1822,0
26445,849,0
26445,1144,0
26445,291,2
26445,1066,0
26445,693,0
26445,1802,0
26445,1890,0
26445,1429,0
26445,25,0
26445,692,2
26445,370,0
26445,338,0
26445,1441,0
26445,1609,1
26445,582,0
26445,1932,3
26445,954,0
26445,577,0
26445,934,0
26445,1328,0
26445,284,0
26445,1722,0
26445,747,0
26445,18,0
26445,497,0
26445,434,0
26445,464,0
26445,1845,0
26445,1939,0
26445,1349,0
26445,811,0
26445,271,0
26445,1329,0
26445,1637,0
26445,172,1
26445,721,0
26445,1356,0
26445,1565,0
26445,1280,0
26445,466,0
26445,1766,0
26445,89,0
26445,1813,0
26445,627,0
26445,427,0
26445,1883,1
26445,1923,0
26445,1159,0
26445,953,0
26445,569,0
26445,1803,0
26445,1373,0
26445,1627,0
26445,748,0
26445,26,0
26445,933,0
26445,1166,4
26445,1656,0
26445,1711,0
26445,1446,0
26445,461,0
26445,914,0
26445,526,0
26445,910,0
26445,1807,0
26445,1837,0
26445,894,0
26445,124,0
26445,959,0
26445,1855,0
26445,156,2
26445,1090,0
26445,70,0
26445,1374,4
26445,394,1
26445,425,1
26445,1375,0
26445,906,0
26445,925,0
26445,1868,0
26445,1679,0
26445,1487,0
26445,419,0
26445,46,0
26445,1632,0
26445,1943,0
26445,180,0
26445,355,0
26445,1849,0
26446,148,3
26446,170,3
26446,1346,3
26446,707,3
26446,1774,3
26446,240,3
26446,931,3
26446,1012,3
26446,248,3
26446,883,3
26446,122,3
26446,1526,3
26446,1145,3
26446,582,3
26446,925,3
26446,612,3
26446,1565,3
26446,414,3
26446,1659,3
26446,278,3
26446,960,3
26446,1898,3
26446,973,3
26446,285,3
26446,1329,3
26446,904,3
26446,1148,3
26446,352,3
26446,1170,3
26446,1871,3
26446,1392,3
26446,874,3
26446,1449,3
26446,515,3
26446,1144,3
26446,1240,3
26446,1102,3
26446,1483,3
26446,1289,3
26446,355,3
26446,1280,3
26446,1189,3
26446,17,3
26446,1549,3
26446,1375,3
26446,74,3
26446,742,3
26446,1441,3
26446,1782,3
26446,1806,3
26446,84,3
26446,731,3
26446,1923,3
26446,1046,3
26446,1716,3
26446,319,3
26446,1561,3
26446,881,3
26446,767,3
26446,447,3
26446,1257,3
26446,716,3
26446,32,3
26446,321,3
26446,1563,3
26446,466,3
26446,934,3
26446,994,3
26446,1939,3
26446,1932,3
26446,712,3
26446,1845,3
26446,132,3
26446,185,3
26446,660,3
26446,728,3
26446,757,3
26446,1646,3
26446,766,3
26446,910,3
26446,794,3
26446,311,3
26446,857,3
26446,403,3
26446,821,3
26446,1906,3
26446,627,3
26446,1159,3
26446,264,3
26446,310,3
26446,548,3
26446,1446,3
26446,795,3
26446,26,3
26446,1090,3
26446,955,3
26446,1627,3
26446,1113,3
26446,1628,3
26446,914,3
26446,1880,3
26446,320,3
26446,70,3
26446,5,3
26446,1266,3
26446,0,3
26446,700,3
26446,744,3
26446,1777,3
26446,770,3
26446,16,3
26446,281,3
26446,1356,3
26446,1652,3
26446,1484,3
26446,1423,3
26446,461,3
26446,600,3
26446,1840,3
26446,1317,3
26446,1672,3
26446,1379,3
26447,929,0
26447,1590,4
26447,1423,0
26447,319,0
26447,931,0
26447,1240,0
26447,1707,0
26447,739,0
26447,1662,0
26447,1619,4
26447,1077,0
26447,1321,0
26447,1441,0
26447,401,0
26447,403,0
26447,960,1
26447,1419,0
26447,1012,0
26447,791,0
26447,1392,0
26447,1346,1
26447,1726,0
26447,1545,0
26447,704,0
26447,1174,0
26447,250,0
26447,1465,0
26447,1331,0
26447,0,0
26447,676,1
26447,1280,0
26447,922,0
26447,1829,0
26447,474,0
26447,520,0
26447,18,0
26447,1213,0
26447,1431,0
26447,1285,0
26447,144,0
26447,355,0
26447,1686,0
26447,1549,0
26447,548,0
26447,1375,0
26447,214,0
26447,99,0
26447,1057,0
26447,1954,0
26447,821,1
26448,1119,0
26448,545,1
26448,1170,0
26448,419,0
26448,1241,0
26448,1242,0
26448,18,0
26448,279,0
26448,1077,0
26448,767,0
26448,1035,0
26448,1102,0
26448,612,0
26448,774,0
26448,1549,0
26448,250,0
26448,883,0
26448,1378,0
26448,960,0
26448,1012,0
26448,1732,1
26448,1590,0
26448,278,0
26448,1346,0
26448,745,0
26448,1356,0
26448,528,0
26448,1679,0
26448,1322,0
26448,1848,0
26448,637,0
26448,535,0
26448,1281,0
26448,1392,0
26448,604,0
26448,1429,0
26448,1189,0
26448,1454,0
26448,1441,0
26448,1073,1
26448,1057,0
26448,1637,0
26448,1140,0
26448,127,0
26448,1954,0
26448,725,0
26448,1932,0
26448,1616,0
26448,352,0
26448,1318,0
26448,906,0
26448,1627,0
26448,1453,0
26448,1058,0
26448,32,0
26448,1133,0
26448,1448,0
26448,461,0
26448,365,0
26448,1539,0
26448,795,0
26448,733,1
26448,185,0
26448,1803,0
26448,367,0
26448,1939,3
26448,644,0
26448,1174,0
26448,464,0
26448,1468,0
26448,900,0
26448,881,0
26448,660,1
26448,310,0
26448,1117,0
26448,757,0
26448,89,0
26448,1837,0
26448,343,0
26448,737,0
26448,1296,0
26448,37,0
26448,1923,0
26448,1159,0
26448,929,0
26448,258,0
26448,941,0
26448,494,0
26448,569,0
26448,959,0
26448,1446,0
26448,26,0
26448,933,0
26448,288,0
26448,1902,0
26448,889,0
26448,815,0
26448,1235,0
26448,1659,0
26448,1257,0
26448,882,0
26448,1777,0
26448,483,1
26448,925,0
26448,922,0
26448,629,0
26448,1099,0
26448,99,0
26448,1379,0
26448,1649,0
26448,515,1
26448,1672,0
26448,926,0
26448,1860,0
26449,1012,3
26449,1356,3
26449,352,3
26449,351,3
26449,931,3
26449,942,3
26449,1483,3
26449,1148,3
26449,767,3
26449,1077,3
26449,255,3
26449,612,3
26449,534,3
26449,1932,3
26449,960,3
26449,1880,3
26449,1177,3
26449,25,3
26449,639,3
26449,0,3
26449,1822,3
26449,1474,3
26449,607,3
26449,922,3
26449,333,3
26449,1228,3
26449,1392,3
26449,836,4
26449,1226,4
26449,1723,3
26449,1105,3
26449,1441,3
26449,1860,3
26449,1774,3
26449,1262,3
26449,1806,3
26449,1453,3
26449,265,3
26449,1923,3
26449,1404,3
26449,881,3
26449,900,3
26449,218,3
26449,747,3
26449,321,3
26449,733,3
26449,1257,3
26449,1448,3
26449,1845,3
26449,157,0
26449,1655,3
26449,271,3
26449,32,3
26449,1565,3
26449,1803,3
26449,757,3
26449,1659,3
26449,1893,3
26449,569,3
26449,185,3
26449,1705,3
26449,620,3
26449,504,0
26449,1328,3
26449,1159,3
26449,1099,3
26449,857,3
26449,929,3
26449,1209,3
26449,11,3
26449,472,3
26449,1276,3
26449,56,3
26449,1949,3
26449,933,3
26449,1939,3
26449,1193,3
26449,1280,3
26449,1905,3
26449,1446,3
26449,26,3
26449,1722,3
26449,795,3
26449,941,3
26449,1070,3
26449,288,3
26449,515,3
26449,186,3
26449,31,3
26449,618,3
26449,774,3
26449,1036,3
26449,1113,3
26449,1082,3
26449,1485,3
26449,156,3
26449,447,3
26449,1777,3
26449,894,3
26449,1920,3
26449,700,3
26449,1484,3
26449,1163,3
26449,629,3
26449,1189,3
26449,1471,3
26449,394,3
26449,1747,3
26449,1317,3
26449,1375,3
26449,1868,3
26449,846,3
26449,1379,3
26449,355,3
26449,1295,3
26449,99,3
26449,503,3
26449,622,3
26450,311,0
26450,319,0
26450,1806,0
26450,1240,0
26450,985,4
26450,1280,0
26450,582,4
26450,1035,0
26450,1906,0
26450,1622,0
26450,708,0
26450,1145,0
26450,248,0
26450,1939,0
26450,1456,0
26450,160,0
26450,1077,0
26450,414,0
26450,627,0
26450,733,0
26450,1346,1
26450,1845,0
26450,704,0
26450,849,0
26450,1466,0
26450,1822,0
26450,419,0
26450,1465,0
26450,739,0
26450,1356,0
26450,486,0
26450,324,0
26450,1170,1
26450,1474,0
26450,607,0
26450,1349,0
26450,810,1
26450,32,0
26450,1042,0
26450,185,0
26450,1198,0
26450,874,0
26450,546,0
26450,659,1
26450,352,0
26450,127,0
26450,644,0
26450,289,0
26450,1057,0
26450,1645,0
26450,1070,0
26450,821,0
26450,1722,0
26450,447,0
26450,973,0
26450,716,0
26450,1392,0
26450,743,0
26450,747,0
26450,1932,0
26450,1148,0
26450,1399,0
26450,767,0
26450,239,0
26450,321,0
26450,1378,0
26450,715,0
26450,1058,3
26450,900,0
26450,1108,0
26450,712,0
26450,728,0
26450,263,0
26450,1292,0
26450,569,0
26450,757,0
26450,881,0
26450,15,0
26450,1872,0
26450,966,0
26450,1923,3
26450,497,0
26450,164,0
26450,466,0
26450,1230,0
26450,1638,0
26450,1453,0
26450,954,0
26450,857,0
26450,929,0
26450,1538,0
26450,1949,0
26450,31,0
26450,969,0
26450,1401,0
26450,1673,0
26450,0,0
26450,1656,0
26450,1855,0
26450,483,1
26450,26,0
26450,1637,0
26450,264,0
26450,1008,0
26450,1747,0
26450,1565,0
26450,1317,0
26450,1189,0
26450,679,0
26450,1446,0
26450,1705,0
26450,184,0
26450,259,2
26450,926,0
26450,394,0
26450,70,0
26450,241,0
26450,1099,0
26450,1498,0
26450,1487,0
26450,476,0
26450,1144,0
26450,1374,4
26450,1783,0
26450,1526,0
26450,1379,0
26450,1389,0
26450,1396,0
26450,355,1
26451,1240,1
26451,122,1
26451,1170,1
26451,749,2
26451,1662,1
26451,160,1
26451,960,1
26451,1769,1
26451,1035,4
26451,18,1
26451,1549,1
26451,1364,1
26451,1225,0
26451,1560,1
26451,70,1
26451,1012,3
26451,1681,1
26451,1880,4
26451,1174,2
26451,737,1
26451,1822,1
26451,1845,1
26451,1902,4
26451,589,1
26451,556,1
26451,1346,1
26451,1434,1
26451,1049,4
26451,604,1
26451,1285,4
26451,828,1
26451,1189,1
26451,919,1
26451,735,1
26451,1389,1
26451,144,1
26451,368,1
26451,414,1
26451,582,1
26451,205,4
26451,178,1
26451,1782,4
26451,1044,4
26451,1375,4
26451,725,1
26451,707,1
26451,1799,1
26451,733,1
26451,821,4
26451,256,1
26451,1262,4
26451,883,1
26451,239,1
26451,284,1
26451,613,1
26451,1448,1
26451,1630,1
26451,1133,1
26451,1392,1
26451,1563,1
26451,719,1
26451,666,1
26451,929,1
26451,185,1
26451,467,1
26451,506,4
26451,1932,4
26451,1939,3
26451,1468,1
26451,795,1
26451,744,1
26451,757,0
26451,569,1
26451,1705,1
26451,881,1
26451,396,1
26451,466,1
26451,910,1
26451,1280,1
26451,474,1
26451,1471,1
26451,1923,1
26451,268,4
26451,627,1
26451,1338,1
26451,728,1
26451,258,1
26451,1193,1
26451,944,1
26451,817,1
26451,1918,0
26451,104,1
26451,1446,4
26451,1673,4
26451,941,1
26451,1906,4
26451,807,1
26451,548,0
26451,629,1
26451,1855,4
26451,65,1
26451,1721,1
26451,1722,4
26451,1241,1
26451,1113,1
26451,446,1
26451,825,1
26451,1806,1
26451,1090,4
26451,338,1
26451,331,1
26451,1235,4
26451,1837,1
26451,100,1
26451,0,1
26451,1374,1
26451,925,1
26451,1086,4
26451,1652,1
26451,375,4
26451,1771,0
26451,973,1
26451,380,1
26451,1868,2
26451,926,1
26451,19,4
26451,1257,1
26451,210,1
26451,99,1
26451,359,3
26451,1379,1
26452,526,3
26452,1590,3
26452,1346,3
26452,90,1
26452,1423,3
26452,1427,3
26452,1570,3
26452,1077,3
26452,355,3
26452,767,3
26452,359,2
26452,1565,3
26452,1906,2
26452,248,2
26452,582,3
26452,883,3
26452,925,3
26452,250,3
26452,15,3
26452,960,3
26452,612,3
26452,1012,3
26452,403,3
26452,1136,3
26452,1392,1
26452,1764,3
26452,1653,3
26452,333,3
26452,1170,3
26452,352,2
26452,256,3
26452,236,3
26452,1710,3
26452,1389,2
26452,1189,3
26452,1057,3
26452,1549,3
26452,1932,3
26452,821,3
26452,285,3
26452,284,3
26452,1627,3
26452,569,2
26452,319,3
26452,185,3
26452,321,2
26452,613,3
26452,808,3
26452,943,3
26452,365,2
26452,1133,2
26452,467,3
26452,757,3
26452,1630,3
26452,239,3
26452,744,3
26452,815,1
26452,1705,3
26452,1706,3
26452,383,3
26452,719,2
26452,466,3
26452,1637,1
26452,0,3
26452,474,3
26452,1939,2
26452,1739,1
26452,955,3
26452,37,3
26452,933,3
26452,31,3
26452,1923,3
26452,26,3
26452,1446,3
26452,1364,1
26452,548,3
26452,644,3
26452,1918,3
26452,1300,2
26452,99,3
26452,565,3
26452,32,3
26452,264,3
26452,1855,3
26452,1262,3
26452,1070,1
26452,795,2
26452,889,1
26452,323,2
26452,774,2
26453,1806,0
26453,1873,0
26453,1241,0
26453,1768,0
26453,355,0
26453,1242,0
26453,1774,0
26453,164,0
26453,767,0
26453,1035,0
26453,122,0
26453,1441,0
26453,195,0
26453,1549,0
26453,255,0
26453,884,0
26453,1346,0
26453,627,0
26453,791,0
26453,502,0
26453,960,0
26453,327,0
26453,925,0
26453,419,0
26453,737,0
26453,961,0
26453,1602,0
26453,1845,0
26453,1012,0
26453,185,0
26453,1148,0
26453,1849,0
26453,793,0
26453,1858,0
26453,144,0
26453,1057,0
26453,160,0
26453,617,0
26453,1269,0
26453,659,0
26453,1209,0
26453,821,0
26453,1456,0
26453,733,0
26453,711,0
26453,683,0
26453,1932,2
26453,973,0
26453,319,0
26453,629,0
26453,284,0
26453,1764,0
26453,1133,0
26453,1070,0
26453,461,0
26453,674,0
26453,1630,0
26453,1821,0
26453,744,0
26453,367,0
26453,19,0
26453,466,0
26453,6,0
26453,414,4
26454,1124,3
26454,1012,3
26454,1240,3
26454,319,3
26454,1170,3
26454,938,3
26454,250,3
26454,1328,3
26454,720,3
26454,1077,3
26454,576,3
26454,1939,3
26454,1686,3
26454,728,3
26454,1565,3
26454,502,3
26454,612,3
26454,1774,3
26454,1392,3
26454,353,3
26454,960,3
26454,1346,3
26454,1659,3
26454,739,3
26454,1848,3
26454,1934,3
26454,693,3
26454,1285,3
26454,1549,3
26454,1189,3
26454,389,3
26454,1832,0
26454,644,3
26454,821,3
26454,1057,3
26454,801,3
26454,178,2
26454,176,3
26454,1262,3
26454,1375,3
26454,285,3
26454,881,3
26454,1923,3
26454,497,3
26454,1577,3
26454,807,3
26454,795,3
26454,697,3
26454,994,3
26454,1747,3
26454,715,3
26454,1112,3
26454,1932,3
26454,900,3
26454,1363,3
26454,757,3
26454,1845,3
26454,1356,3
26454,1900,3
26454,1821,3
26454,1637,3
26454,1280,3
26454,929,3
26454,70,3
26454,569,3
26454,1705,3
26454,627,3
26454,26,3
26454,955,3
26454,1423,3
26454,1248,3
26454,1165,3
26454,857,3
26454,1949,3
26454,526,3
26454,1,3
26454,427,3
26454,1905,3
26454,1906,3
26454,1722,3
26454,288,3
26454,1575,3
26454,1183,3
26454,403,3
26454,515,3
26454,1701,3
26454,1144,3
26454,1673,3
26454,910,3
26454,1834,3
26454,925,3
26454,1806,3
26454,307,3
26454,774,3
26454,744,3
26454,634,3
26454,338,3
26454,892,3
26454,1446,3
26454,799,3
26454,37,3
26454,701,3
26454,1672,3
26454,1484,3
26454,23,3
26454,1379,3
26454,99,3
26454,1679,1
26454,1214,3
26454,17,3
26454,1213,3
26454,122,3
26454,973,3
26455,461,1
26455,352,1
26455,1849,1
26455,1487,1
26455,1242,1
26455,1774,1
26455,1483,1
26455,20,1
26455,248,1
26455,1885,1
26455,767,1
26455,1441,1
26455,1280,1
26455,1686,1
26455,795,1
26455,1565,1
26455,612,1
26455,70,1
26455,960,3
26455,1659,1
26455,329,1
26455,745,1
26455,627,1
26455,925,1
26455,1170,1
26455,1012,1
26455,1228,1
26455,333,1
26455,1392,1
26455,1290,1
26455,1679,1
26455,1189,1
26455,546,1
26455,160,1
26455,250,1
26455,1549,1
26455,683,1
26455,582,1
26455,652,1
26455,1102,1
26455,733,1
26455,649,1
26455,310,1
26455,1070,1
26455,716,1
26455,1923,3
26455,1133,1
26455,576,1
26455,530,1
26455,1448,1
26455,1939,1
26455,239,1
26455,615,1
26455,0,1
26455,1375,1
26455,367,1
26455,1637,1
26455,1827,1
26455,1143,1
26455,1356,1
26455,1845,1
26455,335,1
26455,933,1
26455,1705,1
26455,515,1
26455,1576,1
26455,338,1
26455,1148,1
26455,904,1
26455,1803,1
26455,569,1
26455,1932,1
26455,922,1
26455,31,1
26455,1446,1
26455,1099,1
26455,459,1
26455,1656,1
26455,271,1
26455,1821,1
26455,1747,1
26455,241,1
26455,889,1
26455,1257,1
26455,499,1
26455,1144,1
26455,1777,1
26455,1090,1
26455,774,1
26455,715,1
26455,258,1
26455,1348,1
26455,1906,1
26455,319,1
26455,37,1
26455,610,1
26455,1103,1
26455,355,1
26455,173,1
26455,380,1
26455,1247,1
26455,1379,1
26455,1860,1
26455,973,1
26456,929,3
26456,1296,3
26456,526,3
26456,11,3
26456,1806,3
26456,1242,3
26456,900,3
26456,1246,3
26456,1077,3
26456,1399,3
26456,767,3
26456,352,3
26456,355,3
26456,576,3
26456,160,3
26456,582,3
26456,674,1
26456,1346,3
26456,250,3
26456,1392,3
26456,704,3
26456,327,3
26456,714,3
26456,883,3
26456,676,3
26456,372,3
26456,1902,3
26456,461,3
26456,450,3
26456,684,3
26456,1012,3
26456,256,3
26456,1170,3
26456,1813,3
26456,1144,3
26456,919,3
26456,1057,3
26456,1189,3
26456,1802,0
26456,127,3
26456,389,3
26456,1808,3
26456,205,3
26456,1549,3
26456,1885,3
26456,124,3
26456,881,3
26456,1577,3
26456,719,3
26456,419,3
26456,239,3
26456,1630,3
26456,1291,3
26456,1932,3
26456,497,3
26456,1759,1
26456,367,3
26456,795,3
26456,1747,3
26456,1174,3
26456,712,3
26456,843,3
26456,1705,3
26456,143,3
26456,744,3
26456,1637,3
26456,365,3
26456,490,3
26456,1280,3
26456,385,1
26456,953,3
26456,739,3
26456,1939,3
26456,1923,3
26456,242,3
26456,1159,3
26456,1557,3
26456,1375,3
26456,569,3
26456,1349,3
26456,1300,3
26456,1673,3
26456,271,3
26456,26,3
26456,1906,3
26456,515,3
26456,955,3
26456,1090,3
26456,805,3
26456,447,3
26456,1777,1
26456,627,3
26456,910,3
26456,1099,3
26456,1837,3
26456,622,3
26456,679,3
26456,1659,3
26456,892,3
26456,310,3
26456,1868,3
26456,319,3
26456,1764,3
26456,849,3
26456,664,3
26456,628,3
26456,115,3
26456,15,3
26456,1295,3
26456,99,3
26456,1829,3
26456,1743,3
26456,1396,3
26456,1213,3
26457,1766,0
26457,1356,1
26457,1554,1
26457,739,1
26457,1885,1
26457,1399,1
26457,248,1
26457,1170,2
26457,767,4
26457,160,1
26457,872,1
26457,570,1
26457,1102,1
26457,612,4
26457,1389,1
26457,1225,0
26457,1560,1
26457,255,1
26457,70,1
26457,403,1
26457,960,3
26457,884,1
26457,432,4
26457,327,1
26457,1174,1
26457,1349,1
26457,1424,4
26457,1329,1
26457,333,1
26457,1474,1
26457,676,1
26457,1012,1
26457,1213,1
26457,1569,1
26457,1189,1
26457,1802,0
26457,183,1
26457,883,1
26457,1549,1
26457,127,1
26457,548,0
26457,733,1
26457,1932,1
26457,352,1
26457,644,1
26457,1289,1
26457,1763,1
26457,1761,4
26457,1923,0
26457,6,1
26457,72,4
26457,900,1
26457,1627,1
26457,0,4
26457,1939,1
26457,757,0
26457,1193,1
26457,1322,1
26457,1058,1
